team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh,team_a_exp_goals,team_b_exp_goals,team_a_exp_goals_ag,team_b_exp_goals_ag,team_a_30_ht,team_b_30_ht,team_a_75_ft,team_b_75_ft
Arsenal,Brighton & Hove Albion,0.45,0.8,2,0,0,0,0.4,0.2,0.4,0.6,0.2,0.2,2.6,2.0,1.2,0.8,1.4,1.2,0.0,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.6,0.6,0.4,0.6,1.0,0.8,0.8,0.6,0.6,0.6,0.2,0.0,0.0,0.0,0.8,1.0,0.6,0.6,0.2,0.4,0.8,0.6,0.6,0.4,0.2,0.2,0.4,0.8,0.4,0.2,1.8,1.0,0.6,0.2,1.2,0.8,0.2,0.6,0.4,0.8,0.4,0.0,1.0,0.6,0.6,0.4,9.2,10.4,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,3.6,4.8,0.6,0.8,0.6,0.8,0.2,0.8,5.6,5.6,0.8,0.8,0.8,0.6,0.6,0.4,6.2,6.2,3.0,4.2,0.8,0.8,0.8,0.8,0.8,0.4,0.8,1.0,0.6,0.8,0.6,0.8,0.4,0.6,1.0,1.0,0.6,0.6,0.4,0.2,0.4,0.2,11,3,8,1,3,2,1.56,1.13,1.22,1.19,0.4,0.0,0.8,0.4
Aston Villa,Chelsea,0.55,0.15,2,1,1,0,0.2,0.8,0.4,0.0,0.4,0.2,3.0,2.0,1.4,1.6,1.6,0.4,0.2,0.6,0.2,0.2,0.4,0.4,0.6,0.0,0.8,0.4,0.8,0.4,0.8,0.8,0.8,0.4,0.8,0.4,0.6,0.2,0.0,0.2,1.2,1.2,0.6,1.0,0.6,0.2,0.6,0.8,0.4,0.4,0.4,0.0,0.6,0.8,0.4,0.2,1.8,0.8,0.8,0.6,1.0,0.2,0.4,0.8,0.6,0.6,0.4,0.2,0.6,0.4,0.6,0.4,11.2,8.4,1.0,0.6,0.8,0.2,0.8,0.2,0.6,0.2,5.4,4.2,1.0,0.8,1.0,0.8,0.8,0.4,5.8,4.2,0.8,0.6,0.8,0.4,0.4,0.4,6.0,3.8,5.2,4.6,0.8,0.4,0.6,0.4,0.4,0.2,0.8,0.8,0.8,0.4,0.6,0.4,0.2,0.2,1.0,1.0,0.8,0.4,0.4,0.0,0.4,0.0,2,9,1,5,1,3,1.52,1.91,1.57,0.81,0.2,0.6,0.6,0.4
Fulham,Newcastle United,0.9,0.75,0,2,0,1,0.0,0.4,1.0,0.2,0.0,0.4,2.0,2.8,0.2,1.4,1.8,1.4,0.0,0.2,0.8,0.4,0.0,0.4,0.6,0.4,0.2,0.6,0.2,0.4,1.0,0.8,0.6,0.8,0.4,0.6,0.0,0.2,0.0,0.2,1.0,1.0,0.2,0.4,0.8,0.6,0.4,0.4,0.8,0.8,0.2,0.0,0.6,0.8,0.4,0.2,1.0,1.8,0.0,1.0,1.0,0.8,0.4,0.6,1.0,0.4,0.0,0.2,0.6,0.8,0.2,0.6,10.0,12.0,0.4,0.8,0.4,0.8,0.4,0.6,0.4,0.6,3.4,5.4,0.8,0.8,0.4,0.8,0.4,0.6,6.6,6.6,0.8,0.8,0.6,0.8,0.4,0.6,6.4,4.6,3.6,8.0,0.8,0.4,0.4,0.4,0.4,0.4,0.8,1.0,0.4,0.8,0.2,0.4,0.2,0.4,1.0,0.8,1.0,0.2,0.6,0.2,0.6,0.0,5,4,2,4,3,0,1.08,1.08,1.51,2.23,0.4,0.4,0.2,0.4
Leeds United,West Bromwich Albion,0.5,0.95,3,1,2,0,0.4,0.2,0.0,0.6,0.6,0.2,1.8,3.8,1.2,1.6,0.6,2.2,0.4,0.0,0.4,0.4,0.4,0.4,0.0,0.8,0.6,0.6,0.4,0.6,0.6,1.0,0.6,0.8,0.4,0.8,0.2,0.6,0.0,0.2,1.2,2.2,0.6,0.6,0.6,1.6,0.4,0.0,0.6,0.6,0.4,0.4,0.6,1.0,0.4,0.8,0.6,1.6,0.6,1.0,0.0,0.6,1.0,0.4,0.4,0.4,0.0,0.6,0.6,0.6,0.0,0.6,13.0,11.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.6,5.4,4.8,1.0,1.0,0.8,0.8,0.6,0.4,7.6,6.2,1.0,0.8,1.0,0.8,0.8,0.8,6.6,3.6,6.4,7.4,0.8,0.4,0.8,0.2,0.6,0.2,1.0,1.0,0.6,0.4,0.4,0.0,0.2,0.0,1.0,0.8,0.8,0.6,0.4,0.4,0.4,0.2,8,3,2,0,6,3,1.64,1.0,1.5,2.26,0.6,0.8,0.4,0.6
Leicester City,Tottenham Hotspur,0.25,0.35,2,4,1,1,0.6,0.2,0.4,0.4,0.0,0.4,3.8,3.4,2.4,1.6,1.4,1.8,0.4,0.2,0.2,0.0,0.8,0.6,0.4,0.8,0.4,0.8,0.4,0.8,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.6,0.4,0.0,1.4,2.2,0.8,1.2,0.6,1.0,0.6,0.2,0.6,0.0,0.0,0.8,0.8,1.0,0.4,0.8,2.4,1.2,1.6,0.4,0.8,0.8,0.6,0.2,0.4,0.6,0.2,0.2,0.8,1.0,0.8,0.2,9.2,11.0,0.8,1.0,0.8,1.0,0.6,0.6,0.2,0.4,3.2,4.8,0.6,0.8,0.4,0.8,0.2,0.6,6.0,6.2,0.8,1.0,0.8,1.0,0.8,0.6,6.6,4.6,3.2,6.4,0.8,0.4,0.8,0.4,0.8,0.4,0.8,0.6,0.8,0.4,0.4,0.2,0.0,0.0,1.0,1.0,0.8,1.0,0.8,0.8,0.8,0.4,8,7,2,3,6,4,1.91,1.43,1.1,2.49,0.6,0.8,0.6,0.4
Liverpool,Crystal Palace,0.2,0.65,2,0,1,0,0.4,0.2,0.4,0.6,0.2,0.2,1.8,3.2,1.0,1.2,0.8,2.0,0.2,0.2,0.4,0.0,0.4,0.2,0.0,0.6,0.4,0.8,0.2,0.6,1.0,1.0,0.6,1.0,0.2,0.6,0.0,0.4,0.0,0.2,1.0,1.2,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.2,0.0,0.4,1.0,0.8,0.0,0.4,0.8,2.0,0.6,0.4,0.2,1.6,0.8,0.2,0.6,0.6,0.0,0.2,0.6,1.0,0.2,0.8,9.6,11.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,3.8,5.0,0.8,0.6,0.6,0.4,0.2,0.4,5.8,6.6,0.8,1.0,0.8,0.8,0.4,0.8,7.0,6.0,2.6,5.6,1.0,0.8,1.0,0.6,0.8,0.4,0.6,0.8,0.6,0.6,0.4,0.4,0.4,0.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.4,14,1,8,1,6,0,1.9,1.23,1.21,1.82,0.8,0.2,0.6,0.8
Manchester City,Everton,0.05,0.4,5,0,2,0,0.4,0.4,0.6,0.2,0.0,0.4,4.0,0.8,2.2,0.4,1.8,0.4,0.0,0.8,0.2,0.6,0.4,0.0,0.8,0.2,0.8,0.0,0.8,0.0,1.0,0.6,1.0,0.2,0.8,0.0,0.4,0.0,0.4,0.0,1.6,0.4,1.0,0.2,0.6,0.2,0.4,0.8,0.4,0.8,0.2,0.0,1.0,0.4,0.2,0.0,2.4,0.4,1.2,0.2,1.2,0.2,0.0,0.8,0.4,0.8,0.6,0.0,1.0,0.4,0.8,0.0,10.0,10.8,1.0,1.0,0.6,1.0,0.6,1.0,0.4,0.4,4.0,4.6,0.8,0.8,0.8,0.8,0.2,0.4,6.0,6.2,1.0,0.8,0.8,0.8,0.8,0.6,7.2,3.2,2.8,7.6,1.0,0.2,1.0,0.2,0.8,0.2,1.0,0.8,0.8,0.2,0.6,0.2,0.4,0.2,1.0,0.8,1.0,0.6,0.8,0.0,0.8,0.0,7,5,4,2,3,2,2.65,1.0,1.24,1.55,0.6,0.2,0.6,0.2
Sheffield United,Burnley,1.0,0.85,1,0,1,0,0.4,0.6,0.6,0.4,0.0,0.0,1.8,3.6,0.4,2.2,1.4,1.4,0.4,0.4,0.6,0.0,0.0,0.8,0.6,0.4,0.0,0.6,0.0,0.6,1.0,1.0,0.6,1.0,0.2,0.8,0.0,0.6,0.0,0.2,1.0,2.4,0.4,1.8,0.6,0.6,0.4,0.6,0.6,0.2,0.0,0.4,1.0,0.8,0.0,0.8,0.8,1.2,0.0,0.4,0.8,0.8,0.4,0.6,1.0,0.6,0.0,0.2,0.6,0.6,0.2,0.2,11.0,12.0,0.8,1.0,0.8,1.0,0.6,1.0,0.4,1.0,5.2,5.4,1.0,1.0,1.0,1.0,0.6,0.8,5.8,6.6,0.8,1.0,0.8,1.0,0.6,1.0,3.6,4.6,7.4,7.4,0.4,0.8,0.4,0.4,0.2,0.2,1.0,1.0,0.4,0.8,0.2,0.6,0.0,0.2,0.8,0.8,0.4,0.6,0.4,0.2,0.4,0.2,8,9,2,4,6,5,0.86,1.5,1.87,1.62,0.4,0.8,0.4,0.4
West Ham United,Southampton,0.3,0.7,3,0,2,0,0.4,0.2,0.4,0.8,0.2,0.0,3.0,3.4,1.6,1.0,1.4,2.4,0.2,0.2,0.4,0.4,0.6,0.4,0.4,0.8,0.4,0.4,0.4,0.4,1.0,1.0,0.6,1.0,0.4,0.6,0.4,0.2,0.4,0.2,2.0,1.8,1.4,0.6,0.6,1.2,0.4,0.4,0.4,0.4,0.2,0.2,1.0,1.0,0.6,0.4,1.0,1.6,0.2,0.4,0.8,1.2,0.6,0.2,0.8,0.6,0.2,0.2,0.4,1.0,0.4,0.4,9.4,11.4,0.8,1.0,0.6,1.0,0.6,1.0,0.4,0.4,5.2,6.0,1.0,1.0,1.0,1.0,0.6,0.6,4.2,5.4,0.6,0.8,0.4,0.8,0.4,0.6,3.8,5.4,5.6,6.0,0.6,0.8,0.4,0.6,0.2,0.2,1.0,1.0,0.6,0.8,0.4,0.8,0.4,0.2,0.6,0.8,0.6,0.6,0.2,0.2,0.0,0.2,2,3,1,1,1,2,1.67,1.65,1.97,2.22,0.6,0.8,0.4,0.4
Olympique Lyonnais,Nice,0.2,0.45,2,3,2,1,0.6,0.4,0.4,0.4,0.0,0.2,4.0,2.4,2.4,1.0,1.6,1.4,0.4,0.0,0.0,0.4,0.8,0.4,0.4,0.4,0.6,0.6,0.6,0.4,1.0,1.0,0.8,1.0,0.8,0.4,0.6,0.0,0.6,0.0,1.4,1.2,0.8,0.6,0.6,0.6,0.6,0.4,0.6,0.6,0.2,0.4,0.6,0.6,0.6,0.4,2.6,1.2,1.6,0.4,1.0,0.8,0.4,0.4,0.2,0.6,0.4,0.2,1.0,0.8,0.6,0.4,8.4,9.0,0.6,0.4,0.6,0.4,0.4,0.4,0.2,0.2,4.0,5.6,0.8,1.0,0.8,0.8,0.2,0.6,4.4,3.4,0.8,0.6,0.6,0.4,0.4,0.4,5.0,3.6,3.4,5.4,0.8,0.4,0.8,0.4,0.4,0.2,0.8,0.8,0.6,0.6,0.4,0.4,0.2,0.2,1.0,0.4,0.8,0.2,0.6,0.2,0.6,0.2,6,6,5,2,1,4,2.51,1.17,1.54,1.52,0.6,0.4,0.8,0.2
Lens,Monaco,0.3,0.15,0,0,0,0,0.4,0.8,0.2,0.2,0.4,0.0,3.4,2.0,1.8,1.8,1.6,0.2,0.0,0.8,0.2,0.2,0.6,0.4,0.4,0.0,0.8,0.0,0.6,0.0,1.0,1.0,1.0,0.4,0.8,0.4,0.4,0.2,0.2,0.0,1.8,0.6,1.0,0.6,0.8,0.0,0.4,1.0,0.4,0.4,0.4,0.0,0.8,0.6,0.6,0.0,1.6,1.4,0.8,1.2,0.8,0.2,0.2,0.8,0.4,0.4,0.4,0.0,1.0,0.8,0.6,0.4,9.4,8.0,0.6,0.6,0.6,0.4,0.4,0.2,0.2,0.2,2.6,4.2,0.6,0.8,0.2,0.6,0.0,0.4,5.6,3.8,0.6,0.6,0.6,0.2,0.6,0.2,4.4,4.4,5.0,3.6,0.8,0.6,0.6,0.6,0.2,0.4,0.6,1.0,0.4,0.6,0.0,0.4,0.0,0.2,0.8,0.8,0.8,0.6,0.4,0.4,0.2,0.2,2,7,1,5,1,1,1.76,1.35,1.81,0.57,0.6,0.0,0.6,0.8
Brest,Paris Saint Germain,0.8,0.1,0,2,0,1,0.2,0.8,0.2,0.0,0.6,0.2,2.6,3.6,1.2,2.6,1.4,1.0,0.2,0.2,0.2,0.0,0.2,0.6,0.2,0.2,0.8,0.8,0.4,0.6,0.8,1.0,0.8,0.8,0.4,0.6,0.4,0.6,0.2,0.4,1.8,1.6,1.0,1.6,0.8,0.0,0.4,1.0,0.4,0.0,0.4,0.0,0.8,1.0,0.6,0.4,0.8,2.0,0.2,1.0,0.6,1.0,0.6,0.2,0.8,0.4,0.2,0.6,0.4,0.8,0.2,0.6,8.8,9.0,0.8,0.8,0.6,0.8,0.4,0.4,0.2,0.2,3.6,3.8,0.8,0.8,0.4,0.8,0.2,0.4,5.2,5.2,0.8,0.8,0.6,0.6,0.4,0.6,4.4,4.2,4.4,4.8,0.4,0.6,0.4,0.2,0.2,0.2,1.0,0.8,0.6,0.8,0.0,0.6,0.0,0.4,1.0,0.6,0.6,0.4,0.4,0.2,0.2,0.2,5,4,3,3,2,1,1.41,1.45,1.2,1.3,0.4,0.6,0.2,0.6
Angers SCO,Lille,0.6,0.05,1,2,0,2,0.2,0.8,0.6,0.0,0.2,0.2,2.0,2.2,0.8,1.8,1.2,0.4,0.2,0.8,0.6,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.0,0.2,1.0,0.8,0.6,0.6,0.4,0.4,0.0,0.2,0.0,0.2,0.4,1.2,0.2,0.8,0.2,0.4,0.8,0.8,0.8,0.4,0.0,0.2,0.4,0.6,0.0,0.4,1.6,1.0,0.6,1.0,1.0,0.0,0.2,1.0,0.6,0.4,0.2,0.0,1.0,0.6,0.6,0.4,5.6,9.2,0.2,0.8,0.2,0.6,0.0,0.4,0.0,0.4,2.4,4.4,0.4,0.6,0.0,0.6,0.0,0.4,3.2,4.8,0.2,0.8,0.2,0.4,0.2,0.4,3.4,2.4,2.2,6.8,0.6,0.4,0.2,0.0,0.2,0.0,0.6,0.6,0.4,0.4,0.2,0.0,0.0,0.0,1.0,0.6,0.6,0.4,0.2,0.2,0.2,0.2,4,2,0,1,4,1,0.73,0.9,0.89,1.1,0.2,0.4,0.6,0.4
Metz,Olympique Marseille,0.5,0.25,1,1,0,0,0.0,0.2,1.0,0.6,0.0,0.2,2.8,3.2,0.4,1.2,2.4,2.0,0.0,0.0,0.6,0.6,0.0,0.4,0.8,0.6,0.4,0.4,0.4,0.4,1.0,1.0,0.8,0.8,0.6,0.6,0.4,0.4,0.0,0.2,0.8,1.6,0.0,0.8,0.8,0.8,0.4,0.2,1.0,0.6,0.0,0.4,0.6,0.8,0.2,0.4,2.0,1.6,0.4,0.4,1.6,1.2,0.2,0.4,0.6,0.6,0.4,0.2,0.8,0.8,0.8,0.6,8.4,10.8,0.4,0.8,0.4,0.8,0.4,0.6,0.2,0.6,5.0,5.0,1.0,0.8,1.0,0.8,0.4,0.4,3.4,5.8,0.4,0.8,0.2,0.8,0.2,0.6,4.2,3.0,4.2,7.8,0.6,0.4,0.4,0.2,0.4,0.0,0.6,0.6,0.6,0.2,0.4,0.0,0.2,0.0,0.8,1.0,0.6,0.4,0.4,0.4,0.0,0.4,1,10,1,3,0,7,1.09,1.22,1.83,1.76,0.4,0.8,0.8,0.8
Nantes,Montpellier,0.9,0.4,1,2,1,1,0.2,0.2,0.6,0.2,0.2,0.6,2.8,3.0,1.4,1.4,1.4,1.6,0.2,0.0,0.0,0.0,0.2,0.2,0.6,0.4,0.8,1.0,0.6,0.4,1.0,1.0,1.0,1.0,0.8,0.4,0.0,0.4,0.0,0.2,1.8,1.2,0.8,0.6,1.0,0.6,0.4,0.8,0.2,0.4,0.4,0.2,1.0,0.6,0.6,0.2,1.0,1.8,0.6,0.8,0.4,1.0,0.6,0.2,0.6,0.4,0.0,0.6,0.8,0.8,0.2,0.6,9.8,9.6,0.8,0.8,0.8,0.8,0.2,0.6,0.2,0.4,5.4,4.8,1.0,1.0,0.8,0.6,0.8,0.4,4.4,4.8,0.8,0.8,0.4,0.8,0.4,0.6,5.6,3.8,4.2,5.8,0.8,0.6,0.8,0.6,0.4,0.6,1.0,0.6,0.8,0.6,0.6,0.6,0.6,0.6,1.0,0.6,0.4,0.6,0.4,0.0,0.2,0.0,9,5,3,3,6,2,1.48,1.17,1.4,2.08,0.6,0.4,0.4,0.6
Saint-Étienne,Dijon,0.55,1.0,0,1,0,1,0.4,0.0,0.6,1.0,0.0,0.0,3.6,3.6,1.6,0.4,2.0,3.2,0.2,0.0,0.2,0.6,0.4,0.0,0.6,1.0,0.6,0.4,0.6,0.4,1.0,1.0,0.8,1.0,0.8,0.8,0.6,0.4,0.4,0.2,1.8,1.6,1.0,0.4,0.8,1.2,0.4,0.2,0.2,0.6,0.4,0.4,1.0,0.8,0.4,0.4,1.8,2.0,0.6,0.0,1.2,2.0,0.4,0.2,0.6,1.0,0.2,0.0,0.8,0.8,0.8,0.6,10.8,8.2,0.8,0.8,0.6,0.4,0.6,0.4,0.6,0.0,5.8,4.8,1.0,0.8,1.0,0.6,0.6,0.6,5.0,3.4,0.8,0.4,0.6,0.2,0.2,0.0,6.6,3.2,4.2,5.0,0.6,0.6,0.6,0.2,0.4,0.0,1.0,1.0,0.8,0.4,0.6,0.2,0.4,0.0,1.0,0.8,0.4,0.4,0.2,0.2,0.2,0.2,9,3,5,0,4,3,1.71,0.59,1.81,2.13,0.4,0.4,0.8,0.8
Rennes,Nîmes,0.35,0.95,2,0,1,0,0.6,0.4,0.2,0.4,0.2,0.2,2.6,2.8,1.8,1.6,0.8,1.2,0.4,0.2,0.0,0.0,0.2,0.4,0.2,0.4,0.6,0.8,0.4,0.6,1.0,1.0,0.6,1.0,0.4,0.8,0.2,0.0,0.2,0.0,1.2,1.4,0.6,0.6,0.6,0.8,0.4,0.2,0.4,0.6,0.4,0.4,0.8,0.8,0.4,0.4,1.4,1.4,1.2,1.0,0.2,0.4,0.8,0.6,0.4,0.4,0.0,0.4,0.8,0.6,0.2,0.6,8.8,8.2,0.6,0.6,0.6,0.4,0.4,0.4,0.2,0.2,4.0,3.0,0.8,0.8,0.6,0.2,0.4,0.0,4.8,5.2,1.0,0.8,0.4,0.6,0.2,0.4,6.4,4.0,2.4,4.2,0.8,0.6,0.8,0.6,0.8,0.6,0.8,0.8,0.8,0.4,0.4,0.2,0.4,0.2,1.0,0.8,1.0,0.6,0.8,0.4,0.4,0.4,4,3,2,1,2,2,1.59,1.66,1.26,1.45,0.4,0.2,0.2,0.4
Reims,Bordeaux,0.65,0.7,1,2,1,1,0.0,0.2,0.4,0.8,0.6,0.0,2.2,4.2,0.8,1.2,1.4,3.0,0.2,0.0,0.4,0.2,0.2,0.2,0.4,0.8,0.6,0.8,0.4,0.8,0.8,1.0,0.6,1.0,0.4,1.0,0.4,0.8,0.0,0.4,1.0,2.2,0.4,0.8,0.6,1.4,0.6,0.2,0.6,0.4,0.2,0.4,0.6,1.0,0.2,0.8,1.2,2.0,0.4,0.4,0.8,1.6,0.4,0.0,0.8,0.6,0.2,0.4,0.6,1.0,0.2,1.0,8.2,10.0,0.2,0.8,0.2,0.8,0.2,0.6,0.2,0.6,3.4,5.6,0.6,1.0,0.4,1.0,0.2,0.8,4.8,4.4,0.8,0.8,0.4,0.8,0.2,0.0,4.2,4.6,4.0,5.4,0.4,0.6,0.4,0.6,0.2,0.6,1.0,0.8,0.6,0.4,0.4,0.2,0.2,0.0,0.6,1.0,0.6,0.8,0.2,0.8,0.2,0.4,5,2,1,0,4,2,0.84,1.65,1.42,2.33,0.4,0.6,0.6,0.6
Strasbourg,Lorient,0.75,0.85,1,1,1,0,0.2,0.0,0.8,0.6,0.0,0.4,3.4,3.8,1.2,1.2,2.2,2.6,0.2,0.0,0.0,0.0,0.2,0.2,0.8,0.6,0.8,1.0,0.8,0.6,1.0,1.0,0.8,1.0,0.8,0.6,0.4,0.6,0.4,0.6,1.6,1.4,0.4,0.6,1.2,0.8,0.4,0.4,0.6,0.4,0.2,0.4,0.8,0.8,0.4,0.4,1.8,2.4,0.8,0.6,1.0,1.8,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.6,0.6,12.0,9.8,1.0,0.8,1.0,0.6,0.8,0.4,0.4,0.4,5.6,4.0,1.0,0.8,1.0,0.8,0.6,0.4,6.4,5.8,1.0,0.8,0.8,0.4,0.8,0.4,6.4,4.8,5.6,5.0,1.0,0.4,0.8,0.4,0.4,0.4,0.8,0.8,0.8,0.6,0.8,0.6,0.2,0.2,1.0,0.6,1.0,0.6,0.6,0.6,0.4,0.2,2,3,2,1,0,2,1.81,1.4,1.28,2.79,0.8,0.2,0.8,0.8
Inter,Udinese,0.05,0.7,5,1,2,0,1.0,0.4,0.0,0.4,0.0,0.2,3.0,4.4,2.4,2.0,0.6,2.4,0.4,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.6,1.0,0.6,0.8,1.0,1.0,0.6,1.0,0.6,0.8,0.4,0.6,0.2,0.6,1.6,2.4,1.2,1.2,0.4,1.2,0.6,0.2,0.4,0.0,0.4,0.8,0.6,1.0,0.4,0.8,1.4,2.0,1.2,0.8,0.2,1.2,0.8,0.2,0.0,0.4,0.2,0.6,1.0,0.8,0.4,0.8,9.6,10.0,0.8,0.8,0.8,0.8,0.6,0.6,0.4,0.6,4.2,3.8,0.8,0.8,0.8,0.4,0.4,0.4,5.4,6.2,1.0,0.8,0.8,0.8,0.4,0.8,3.2,3.2,6.4,6.8,0.4,0.2,0.4,0.2,0.0,0.2,1.0,0.6,0.4,0.2,0.2,0.2,0.0,0.2,0.8,0.8,0.4,0.8,0.2,0.2,0.2,0.0,3,2,1,2,2,0,1.51,0.9,1.31,2.34,0.4,0.8,0.8,0.4
Torino,Benevento,0.85,0.9,1,1,1,0,0.4,0.2,0.4,0.6,0.2,0.2,3.6,3.4,1.2,1.2,2.4,2.2,0.2,0.2,0.4,0.4,0.4,0.4,0.6,0.8,0.4,0.4,0.4,0.4,1.0,1.0,0.8,0.8,0.6,0.4,0.6,0.4,0.2,0.2,1.4,2.0,0.2,0.6,1.2,1.4,0.2,0.2,0.8,0.6,0.2,0.4,0.8,0.8,0.6,0.4,2.2,1.4,1.0,0.6,1.2,0.8,0.6,0.4,0.4,0.6,0.2,0.2,0.8,0.8,0.6,0.2,11.2,9.4,0.6,0.8,0.6,0.8,0.6,0.6,0.6,0.4,4.6,4.0,0.8,0.8,0.6,0.6,0.4,0.4,6.6,5.4,0.8,0.8,0.8,0.8,0.6,0.6,6.2,3.4,5.0,6.0,0.8,0.6,0.8,0.4,0.4,0.2,1.0,0.6,0.6,0.4,0.6,0.4,0.2,0.2,1.0,0.6,0.8,0.4,0.6,0.4,0.4,0.4,7,3,3,3,4,0,2.28,1.1,2.09,2.71,0.0,0.2,0.6,0.2
Bologna,Juventus,0.6,0.25,1,4,0,3,0.2,0.4,0.4,0.2,0.4,0.4,3.2,2.8,1.6,1.6,1.6,1.2,0.0,0.0,0.4,0.2,0.4,0.6,0.4,0.2,0.6,0.8,0.4,0.6,1.0,1.0,0.8,0.8,0.4,0.6,0.4,0.4,0.4,0.0,1.6,1.2,0.8,0.6,0.8,0.6,0.2,0.4,0.4,0.6,0.4,0.2,1.0,0.8,0.4,0.4,1.6,1.6,0.8,1.0,0.8,0.6,0.4,0.4,0.6,0.2,0.2,0.4,0.8,1.0,0.4,0.6,10.8,9.4,1.0,1.0,0.6,0.6,0.6,0.4,0.4,0.4,5.2,4.8,1.0,1.0,0.8,1.0,0.6,0.4,5.6,4.6,0.8,1.0,0.8,0.2,0.6,0.2,5.2,5.4,5.6,4.0,0.6,0.8,0.2,0.8,0.2,0.6,1.0,0.8,0.8,0.6,0.2,0.4,0.2,0.4,1.0,1.0,0.8,1.0,0.2,0.6,0.0,0.2,3,0,3,0,0,0,1.47,1.46,1.85,1.28,0.6,0.2,0.2,0.6
